sample_id,userid,sensor,body_part,side,sequence_length
115423,user12,smartwatch,hand,right,4000
115424,user12,smartwatch,hand,right,4000
115425,user12,smartwatch,hand,right,4000
115426,user12,smartwatch,hand,right,4000
115427,user12,smartwatch,hand,right,4000
115428,user12,smartwatch,hand,right,4000
115429,user12,smartwatch,hand,right,4000
115430,user12,smartwatch,hand,right,4000
115431,user12,vicon,hand,left,3000
115432,user12,vicon,hand,left,3000
115433,user12,vicon,hand,left,3000
115434,user12,vicon,hand,left,3000
115435,user12,vicon,hand,left,3500
115436,user12,vicon,hand,left,3500
115437,user12,vicon,hand,left,3500
115438,user12,vicon,hand,left,4000
115439,user12,vicon,hand,left,4000
115440,user12,vicon,foot,right,3000
115441,user12,vicon,foot,right,3000
115442,user12,vicon,foot,right,3000
115443,user12,vicon,foot,right,3000
115444,user12,vicon,foot,right,3000
115445,user12,vicon,foot,right,3000
115446,user12,vicon,foot,right,3500
115447,user12,vicon,foot,right,3500
115448,user12,vicon,foot,right,3500
115449,user12,vicon,foot,right,3500
115450,user12,vicon,foot,right,3500
115451,user12,vicon,foot,right,4000
115452,user12,vicon,foot,right,4000
115453,user12,vicon,foot,right,4000
115454,user12,vicon,foot,right,4000
115455,user12,vicon,hand,right,3000
115456,user12,vicon,hand,right,3000
115457,user12,vicon,hand,right,3000
115458,user12,vicon,hand,right,3000
115459,user12,vicon,hand,right,3000
115460,user12,vicon,hand,right,3000
115461,user12,vicon,hand,right,3000
115462,user12,vicon,hand,right,3500
115463,user12,vicon,hand,right,3500
115464,user12,vicon,hand,right,3500
115465,user12,vicon,hand,right,3500
115466,user12,vicon,hand,right,3500
115467,user12,vicon,hand,right,3500
115468,user12,vicon,hand,right,4000
115469,user12,vicon,hand,right,4000
115470,user12,vicon,hand,right,4000
115471,user12,vicon,hand,right,4000
115472,user12,vicon,hand,right,4000
115473,user12,vicon,hand,right,4000
115474,user13,smartwatch,hand,left,3000
115475,user13,smartwatch,hand,left,3000
115476,user13,smartwatch,hand,left,3000
115477,user13,smartwatch,hand,left,3000
115478,user13,smartwatch,hand,left,3000
115479,user13,smartwatch,hand,left,3000
115480,user13,smartwatch,hand,left,3000
115481,user13,smartwatch,hand,left,3000
115482,user13,smartwatch,hand,left,3000
115483,user13,smartwatch,hand,left,3000
115484,user13,smartwatch,hand,left,3000
115485,user13,smartwatch,hand,left,3000
115486,user13,smartwatch,hand,left,3000
115487,user13,smartwatch,hand,left,3000
115488,user13,smartwatch,hand,left,3000
115489,user13,smartwatch,hand,left,3000
115490,user13,smartwatch,hand,left,3000
115491,user13,smartwatch,hand,left,3000
115492,user13,smartwatch,hand,left,3000
115493,user13,smartwatch,hand,left,3000
115494,user13,smartwatch,hand,left,3000
115495,user13,smartwatch,hand,left,3000
115496,user13,smartwatch,hand,left,3000
115497,user13,smartwatch,hand,left,3000
115498,user13,smartwatch,hand,left,3000
115499,user13,smartwatch,hand,left,3000
115500,user13,smartwatch,hand,left,3000
115501,user13,smartwatch,hand,left,3000
115502,user13,smartwatch,hand,left,3000
115503,user13,smartwatch,hand,left,3000
115504,user13,smartwatch,hand,left,3000
115505,user13,smartwatch,hand,left,3000
115506,user13,smartwatch,hand,left,3000
115507,user13,smartwatch,hand,left,3000
115508,user13,smartwatch,hand,left,3500
115509,user13,smartwatch,hand,left,3500
115510,user13,smartwatch,hand,left,3500
115511,user13,smartwatch,hand,left,3500
115512,user13,smartwatch,hand,left,3500
115513,user13,smartwatch,hand,left,3500
115514,user13,smartwatch,hand,left,3500
115515,user13,smartwatch,hand,left,3500
115516,user13,smartwatch,hand,left,3500
115517,user13,smartwatch,hand,left,3500
115518,user13,smartwatch,hand,left,3500
115519,user13,smartwatch,hand,left,3500
115520,user13,smartwatch,hand,left,3500
115521,user13,smartwatch,hand,left,3500
115522,user13,smartwatch,hand,left,3500
115523,user13,smartwatch,hand,left,3500
115524,user13,smartwatch,hand,left,3500
115525,user13,smartwatch,hand,left,3500
115526,user13,smartwatch,hand,left,3500
115527,user13,smartwatch,hand,left,3500
115528,user13,smartwatch,hand,left,3500
115529,user13,smartwatch,hand,left,3500
115530,user13,smartwatch,hand,left,3500
115531,user13,smartwatch,hand,left,3500
115532,user13,smartwatch,hand,left,3500
115533,user13,smartwatch,hand,left,3500
115534,user13,smartwatch,hand,left,3500
115535,user13,smartwatch,hand,left,3500
115536,user13,smartwatch,hand,left,3500
115537,user13,smartwatch,hand,left,3500
115538,user13,smartwatch,hand,left,3500
115539,user13,smartwatch,hand,left,3500
115540,user13,smartwatch,hand,left,3500
115541,user13,smartwatch,hand,left,4000
115542,user13,smartwatch,hand,left,4000
115543,user13,smartwatch,hand,left,4000
115544,user13,smartwatch,hand,left,4000
115545,user13,smartwatch,hand,left,4000
115546,user13,smartwatch,hand,left,4000
115547,user13,smartwatch,hand,left,4000
115548,user13,smartwatch,hand,left,4000
115549,user13,smartwatch,hand,left,4000
115550,user13,smartwatch,hand,left,4000
115551,user13,smartwatch,hand,left,4000
115552,user13,smartwatch,hand,left,4000
115553,user13,smartwatch,hand,left,4000
115554,user13,smartwatch,hand,left,4000
115555,user13,smartwatch,hand,left,4000
115556,user13,smartwatch,hand,left,4000
115557,user13,smartwatch,hand,left,4000
115558,user13,smartwatch,hand,left,4000
115559,user13,smartwatch,hand,left,4000
115560,user13,smartwatch,hand,left,4000
115561,user13,smartwatch,hand,left,4000
115562,user13,smartwatch,hand,left,4000
115563,user13,smartwatch,hand,left,4000
115564,user13,smartwatch,hand,left,4000
115565,user13,smartwatch,hand,left,4000
115566,user13,smartwatch,hand,left,4000
115567,user13,smartwatch,hand,left,4000
115568,user13,smartwatch,hand,left,4000
115569,user13,smartwatch,hand,left,4000
115570,user13,smartwatch,hand,left,4000
115571,user13,smartwatch,hand,left,4000
115572,user13,smartwatch,hand,left,4000
115573,user13,smartwatch,hand,right,3000
115574,user13,smartwatch,hand,right,3000
115575,user13,smartwatch,hand,right,3000
115576,user13,smartwatch,hand,right,3000
115577,user13,smartwatch,hand,right,3000
115578,user13,smartwatch,hand,right,3000
115579,user13,smartwatch,hand,right,3000
115580,user13,smartwatch,hand,right,3000
115581,user13,smartwatch,hand,right,3000
115582,user13,smartwatch,hand,right,3000
115583,user13,smartwatch,hand,right,3000
115584,user13,smartwatch,hand,right,3000
115585,user13,smartwatch,hand,right,3000
115586,user13,smartwatch,hand,right,3000
115587,user13,smartwatch,hand,right,3000
115588,user13,smartwatch,hand,right,3000
115589,user13,smartwatch,hand,right,3000
115590,user13,smartwatch,hand,right,3000
115591,user13,smartwatch,hand,right,3000
115592,user13,smartwatch,hand,right,3000
115593,user13,smartwatch,hand,right,3000
115594,user13,smartwatch,hand,right,3000
115595,user13,smartwatch,hand,right,3000
115596,user13,smartwatch,hand,right,3000
115597,user13,smartwatch,hand,right,3000
115598,user13,smartwatch,hand,right,3000
115599,user13,smartwatch,hand,right,3000
115600,user13,smartwatch,hand,right,3000
115601,user13,smartwatch,hand,right,3000
115602,user13,smartwatch,hand,right,3000
115603,user13,smartwatch,hand,right,3000
115604,user13,smartwatch,hand,right,3500
115605,user13,smartwatch,hand,right,3500
115606,user13,smartwatch,hand,right,3500
115607,user13,smartwatch,hand,right,3500
115608,user13,smartwatch,hand,right,3500
115609,user13,smartwatch,hand,right,3500
115610,user13,smartwatch,hand,right,3500
115611,user13,smartwatch,hand,right,3500
115612,user13,smartwatch,hand,right,3500
115613,user13,smartwatch,hand,right,3500
115614,user13,smartwatch,hand,right,3500
115615,user13,smartwatch,hand,right,3500
115616,user13,smartwatch,hand,right,3500
115617,user13,smartwatch,hand,right,3500
115618,user13,smartwatch,hand,right,3500
115619,user13,smartwatch,hand,right,3500
115620,user13,smartwatch,hand,right,3500
115621,user13,smartwatch,hand,right,3500
115622,user13,smartwatch,hand,right,3500
115623,user13,smartwatch,hand,right,3500
115624,user13,smartwatch,hand,right,3500
115625,user13,smartwatch,hand,right,3500
115626,user13,smartwatch,hand,right,3500
115627,user13,smartwatch,hand,right,3500
115628,user13,smartwatch,hand,right,3500
115629,user13,smartwatch,hand,right,3500
115630,user13,smartwatch,hand,right,3500
115631,user13,smartwatch,hand,right,3500
115632,user13,smartwatch,hand,right,3500
115633,user13,smartwatch,hand,right,3500
115634,user13,smartwatch,hand,right,4000
115635,user13,smartwatch,hand,right,4000
115636,user13,smartwatch,hand,right,4000
115637,user13,smartwatch,hand,right,4000
115638,user13,smartwatch,hand,right,4000
115639,user13,smartwatch,hand,right,4000
115640,user13,smartwatch,hand,right,4000
115641,user13,smartwatch,hand,right,4000
115642,user13,smartwatch,hand,right,4000
115643,user13,smartwatch,hand,right,4000
115644,user13,smartwatch,hand,right,4000
115645,user13,smartwatch,hand,right,4000
115646,user13,smartwatch,hand,right,4000
115647,user13,smartwatch,hand,right,4000
115648,user13,smartwatch,hand,right,4000
115649,user13,smartwatch,hand,right,4000
115650,user13,smartwatch,hand,right,4000
115651,user13,smartwatch,hand,right,4000
115652,user13,smartwatch,hand,right,4000
115653,user13,smartwatch,hand,right,4000
115654,user13,smartwatch,hand,right,4000
115655,user13,smartwatch,hand,right,4000
115656,user13,smartwatch,hand,right,4000
115657,user13,smartwatch,hand,right,4000
115658,user13,smartwatch,hand,right,4000
115659,user13,smartwatch,hand,right,4000
115660,user13,smartwatch,hand,right,4000
115661,user13,smartwatch,hand,right,4000
115662,user13,smartwatch,hand,right,4000
115663,user13,smartwatch,hand,right,4000
115664,user13,vicon,foot,left,3000
115665,user13,vicon,foot,right,3000
115666,user13,vicon,foot,right,3000
115667,user13,vicon,foot,right,3000
115668,user13,vicon,foot,right,3000
115669,user13,vicon,foot,right,3000
115670,user13,vicon,foot,right,3000
115671,user13,vicon,foot,right,3000
115672,user13,vicon,foot,right,3500
115673,user13,vicon,foot,right,3500
115674,user13,vicon,foot,right,3500
115675,user13,vicon,foot,right,3500
115676,user13,vicon,foot,right,3500
115677,user13,vicon,foot,right,3500
115678,user13,vicon,foot,right,4000
115679,user13,vicon,foot,right,4000
115680,user13,vicon,foot,right,4000
115681,user13,vicon,foot,right,4000
115682,user13,vicon,foot,right,4000
115683,user13,vicon,hand,right,3000
115684,user13,vicon,hand,right,3000
115685,user13,vicon,hand,right,3000
115686,user13,vicon,hand,right,3000
115687,user13,vicon,hand,right,3000
115688,user13,vicon,hand,right,3000
115689,user13,vicon,hand,right,3500
115690,user13,vicon,hand,right,3500
115691,user13,vicon,hand,right,3500
115692,user13,vicon,hand,right,3500
115693,user13,vicon,hand,right,3500
115694,user13,vicon,hand,right,4000
115695,user13,vicon,hand,right,4000
115696,user13,vicon,hand,right,4000
115697,user13,vicon,hand,right,4000
115698,user13,smartwatch,hand,left,3000
115699,user13,smartwatch,hand,left,3000
115700,user13,smartwatch,hand,left,3000
115701,user13,smartwatch,hand,left,3000
115702,user13,smartwatch,hand,left,3000
115703,user13,smartwatch,hand,left,3000
115704,user13,smartwatch,hand,left,3000
115705,user13,smartwatch,hand,left,3000
115706,user13,smartwatch,hand,left,3000
115707,user13,smartwatch,hand,left,3000
115708,user13,smartwatch,hand,left,3000
115709,user13,smartwatch,hand,left,3000
115710,user13,smartwatch,hand,left,3000
115711,user13,smartwatch,hand,left,3000
115712,user13,smartwatch,hand,left,3000
115713,user13,smartwatch,hand,left,3000
115714,user13,smartwatch,hand,left,3000
115715,user13,smartwatch,hand,left,3000
115716,user13,smartwatch,hand,left,3000
115717,user13,smartwatch,hand,left,3000
115718,user13,smartwatch,hand,left,3000
115719,user13,smartwatch,hand,left,3000
115720,user13,smartwatch,hand,left,3000
115721,user13,smartwatch,hand,left,3000
115722,user13,smartwatch,hand,left,3000
115723,user13,smartwatch,hand,left,3000
115724,user13,smartwatch,hand,left,3000
115725,user13,smartwatch,hand,left,3000
115726,user13,smartwatch,hand,left,3000
115727,user13,smartwatch,hand,left,3000
115728,user13,smartwatch,hand,left,3000
115729,user13,smartwatch,hand,left,3000
115730,user13,smartwatch,hand,left,3000
115731,user13,smartwatch,hand,left,3000
115732,user13,smartwatch,hand,left,3000
115733,user13,smartwatch,hand,left,3000
115734,user13,smartwatch,hand,left,3000
115735,user13,smartwatch,hand,left,3000
115736,user13,smartwatch,hand,left,3000
115737,user13,smartwatch,hand,left,3000
115738,user13,smartwatch,hand,left,3000
115739,user13,smartwatch,hand,left,3000
115740,user13,smartwatch,hand,left,3000
115741,user13,smartwatch,hand,left,3000
115742,user13,smartwatch,hand,left,3000
115743,user13,smartwatch,hand,left,3000
115744,user13,smartwatch,hand,left,3000
115745,user13,smartwatch,hand,left,3000
115746,user13,smartwatch,hand,left,3000
115747,user13,smartwatch,hand,left,3000
115748,user13,smartwatch,hand,left,3000
115749,user13,smartwatch,hand,left,3000
115750,user13,smartwatch,hand,left,3000
115751,user13,smartwatch,hand,left,3000
115752,user13,smartwatch,hand,left,3000
115753,user13,smartwatch,hand,left,3000
115754,user13,smartwatch,hand,left,3000
115755,user13,smartwatch,hand,left,3000
115756,user13,smartwatch,hand,left,3000
115757,user13,smartwatch,hand,left,3000
115758,user13,smartwatch,hand,left,3000
115759,user13,smartwatch,hand,left,3000
115760,user13,smartwatch,hand,left,3000
115761,user13,smartwatch,hand,left,3000
115762,user13,smartwatch,hand,left,3500
115763,user13,smartwatch,hand,left,3500
115764,user13,smartwatch,hand,left,3500
115765,user13,smartwatch,hand,left,3500
115766,user13,smartwatch,hand,left,3500
115767,user13,smartwatch,hand,left,3500
115768,user13,smartwatch,hand,left,3500
115769,user13,smartwatch,hand,left,3500
115770,user13,smartwatch,hand,left,3500
115771,user13,smartwatch,hand,left,3500
115772,user13,smartwatch,hand,left,3500
115773,user13,smartwatch,hand,left,3500
115774,user13,smartwatch,hand,left,3500
115775,user13,smartwatch,hand,left,3500
115776,user13,smartwatch,hand,left,3500
115777,user13,smartwatch,hand,left,3500
115778,user13,smartwatch,hand,left,3500
115779,user13,smartwatch,hand,left,3500
115780,user13,smartwatch,hand,left,3500
115781,user13,smartwatch,hand,left,3500
115782,user13,smartwatch,hand,left,3500
115783,user13,smartwatch,hand,left,3500
115784,user13,smartwatch,hand,left,3500
115785,user13,smartwatch,hand,left,3500
115786,user13,smartwatch,hand,left,3500
115787,user13,smartwatch,hand,left,3500
115788,user13,smartwatch,hand,left,3500
115789,user13,smartwatch,hand,left,3500
115790,user13,smartwatch,hand,left,3500
115791,user13,smartwatch,hand,left,3500
115792,user13,smartwatch,hand,left,3500
115793,user13,smartwatch,hand,left,3500
115794,user13,smartwatch,hand,left,3500
115795,user13,smartwatch,hand,left,3500
115796,user13,smartwatch,hand,left,3500
115797,user13,smartwatch,hand,left,3500
115798,user13,smartwatch,hand,left,3500
115799,user13,smartwatch,hand,left,3500
115800,user13,smartwatch,hand,left,3500
115801,user13,smartwatch,hand,left,3500
115802,user13,smartwatch,hand,left,3500
115803,user13,smartwatch,hand,left,3500
115804,user13,smartwatch,hand,left,3500
115805,user13,smartwatch,hand,left,3500
115806,user13,smartwatch,hand,left,3500
115807,user13,smartwatch,hand,left,3500
115808,user13,smartwatch,hand,left,3500
115809,user13,smartwatch,hand,left,3500
115810,user13,smartwatch,hand,left,3500
115811,user13,smartwatch,hand,left,3500
115812,user13,smartwatch,hand,left,3500
115813,user13,smartwatch,hand,left,3500
115814,user13,smartwatch,hand,left,3500
115815,user13,smartwatch,hand,left,3500
115816,user13,smartwatch,hand,left,3500
115817,user13,smartwatch,hand,left,3500
115818,user13,smartwatch,hand,left,3500
115819,user13,smartwatch,hand,left,3500
115820,user13,smartwatch,hand,left,3500
115821,user13,smartwatch,hand,left,3500
